NOME,ANO_INGRESSO_2022,FASE_2022,NIVEL_IDEAL_2022,BOLSISTA_2022,PEDRA_2022,IAN_2022,DESTAQUE_IDA_2022,IDA_2022,DESTAQUE_IEG_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,DESTAQUE_IPV_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022,QTD_AVAL_2022,INDICADO_BOLSA_2022,REC_AVA_UNIFICADO
ALUNO-1331,2021,0.0,1,0,Ametista,5.0,1,8.083333333333334,1,8.134920634920636,10.00002,4.375,5.625,1,8.333335,7.410319793650795,0,2.0,0,Promovido de Fase
ALUNO-1333,2022,1.0,1,0,Topázio,10.0,0,6.5,1,9.62962962962963,9.000020000000001,7.5,6.041666666666667,1,8.5,8.180094592592592,1,3.0,0,Mantido na Fase atual
ALUNO-1334,2021,1.0,1,0,Topázio,10.0,1,9.333333333333334,1,10.0,9.50002,7.5,6.041666666666667,1,9.000006666666668,8.970836666666667,1,3.0,1,Mantido na Fase atual
ALUNO-1335,2021,2.0,3,0,Ágata,5.0,0,6.166666666666666,1,7.672212844626638,9.000020000000001,5.625,6.458333333333334,0,6.833329999999999,6.742777235591996,0,3.0,0,Promovido de Fase
ALUNO-1337,2022,3.0,4,0,Ágata,5.0,0,6.5,0,5.212121212121213,9.16668,7.5,6.25,0,5.083325,6.150757242424243,0,4.0,0,Mantido na Fase atual
ALUNO-1338,2019,2.0,3,0,Ametista,5.0,0,5.166666666666667,1,8.480125262446176,9.50002,7.5,6.458333333333332,0,7.499996666666666,7.075193052489235,0,3.0,0,Promovido de Fase
ALUNO-1340,2022,3.0,8,0,Quartzo,2.5,0,0.0,0,5.77380952380952,9.58335,7.5,7.34375,0,5.9166625,5.030804404761904,0,4.0,0,Promovido de Fase
ALUNO-1342,2022,2.0,2,0,Topázio,10.0,1,7.75,1,9.666666666666666,7.916679999999999,7.5,6.25,1,7.5,8.150001333333332,0,3.0,0,Mantido na Fase atual
ALUNO-1343,2018,2.0,4,0,Quartzo,5.0,0,2.0,0,6.470435347628331,7.416679999999999,6.25,6.25,0,7.444443333333333,5.674643736192333,0,3.0,0,Mantido na Fase atual
ALUNO-1346,2022,0.0,1,0,Topázio,5.0,1,9.0,1,9.03183885640026,9.000020000000001,7.5,5.625,1,9.08334,8.135537771280053,1,2.0,0,Promovido de Fase
ALUNO-1348,2018,4.0,5,1,Ágata,5.0,0,5.900000000000001,1,9.178030303030305,8.33334,5.625,6.71875,0,5.8333275,6.749980560606062,0,4.0,0,Mantido na Fase atual
ALUNO-1349,2022,3.0,5,0,Ágata,5.0,0,4.5,1,7.540113871635611,7.91667,7.5,7.5,0,5.9999925,6.399688274327123,0,4.0,1,Promovido de Fase
