NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,IAN_2020,IAN_2021,IAN_2022,IDA_2020,IDA_2021,IDA_2022,IEG_2020,IEG_2021,IEG_2022,IAA_2020,IAA_2021,IAA_2022,IPS_2020,IPS_2021,IPS_2022,IPP_2020,IPP_2021,IPP_2022,IPV_2020,IPV_2021,IPV_2022,INDE_2020,INDE_2021,INDE_2022,STATUS_ALUNO,ANO_INGRESSO,FASE_PARADA,dimensao_academica,dimensao_psicossocial,dimensao_psicopedagogica
ALUNO-1217,3.0,3.0,4.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,10.0,5.0,5.0,8.0,7.6,8.533333333333333,8.8,8.6,7.775967329428265,8.33334,8.8,7.91667,4.375,7.5,6.25,9.375,9.2,8.90625,9.37501,9.5,8.83334,8.443336,8.181,7.83582013255232,Ativo,2016.0,4.0,7.701033406973512,7.195835,9.198266666666667
ALUNO-1218,7.0,,,Topázio,,,1.0,,,10.0,,,7.5,,,9.5,,,9.16668,,,7.5,,,8.90625,,,9.416675,,,8.840628,,,Desistiu em 2021,2017.0,,9.0,8.33334,9.161462499999999
ALUNO-1219,4.0,5.0,5.0,Ametista,Ametista,Ametista,1.0,0.0,1.0,10.0,10.0,10.0,3.8333333333333335,7.9,8.055555555555555,9.7,7.5,8.36904761904762,8.33334,7.9,6.66666,7.5,7.5,7.5,8.958333333333332,8.6,6.041666666666666,8.944453333333334,8.6,8.500005,7.974724666666667,8.201,8.005754301587302,Ativo,2017.0,5.0,8.37310405643739,7.566666666666666,8.274076388888888
ALUNO-1222,7.0,,,Ametista,,,0.0,,,10.0,,,7.0,,,6.6,,,9.16668,,,6.875,,,7.34375,,,7.374995,,,7.533542000000001,,,Desistiu em 2021,2016.0,,7.866666666666667,8.02084,7.3593725
ALUNO-1223,1.0,2.0,3.0,Ametista,Ágata,Ágata,1.0,0.0,0.0,5.0,5.0,10.0,9.5,4.7,5.944444444444444,8.6,8.3,6.862082362082362,8.500020000000001,6.8,6.66666,7.5,8.1,7.5,8.75,8.1,7.03125,8.77778,6.8,5.62499,8.350558,6.779,6.806094361305362,Ativo,2019.0,3.0,7.100725200725201,7.511113333333333,7.514003333333332
ALUNO-1225,2.0,,,Quartzo,,,0.0,,,5.0,,,0.0,,,8.0,,,6.91668,,,7.5,,,8.541666666666666,,,7.944446666666668,,,5.984724,,,Desistiu em 2021,2019.0,,4.333333333333333,7.20834,8.243056666666668
ALUNO-1226,1.0,2.0,3.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,5.0,5.0,10.0,9.5,4.7,4.0,8.1,8.3,6.826368076368077,9.50002,5.3,8.75001,5.625,8.1,7.5,8.75,8.1,7.03125,8.611113333333334,6.8,5.62499,8.129724666666666,6.621,6.618397615273615,Ativo,2019.0,3.0,6.825152008485342,7.462505,7.486225555555556
ALUNO-1228,2.0,3.0,,Ametista,Quartzo,,0.0,0.0,,10.0,10.0,,6.5,3.1,,8.5,0.6,,6.91668,0.0,,7.5,7.5,,7.916666666666667,6.3,,6.833329999999999,2.5,,7.600000666666666,3.603,,Desistiu em 2022,2019.0,,6.45,5.47917,5.887499166666666
ALUNO-1229,1.0,1.0,,Ametista,Ágata,,0.0,0.0,,10.0,5.0,,8.0,0.7,,9.2,5.8,,9.50002,9.5,,5.625,4.4,,5.208333333333333,8.1,,7.222216666666665,7.9,,7.917778666666665,5.588,,Desistiu em 2022,2018.0,,6.45,7.2562549999999995,7.107637499999999
ALUNO-1230,3.0,4.0,4.0,Ametista,Ametista,Topázio,0.0,0.0,0.0,10.0,10.0,10.0,4.666666666666667,5.8,7.611111111111111,9.7,8.6,9.788793103448276,6.24999,7.1,7.08333,7.5,6.9,5.625,8.4375,8.1,8.125,7.375,8.1,7.5,7.567082333333333,7.714,8.063313842911878,Ativo,2017.0,4.0,8.462952320136226,6.743053333333333,7.939583333333334
ALUNO-1231,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,5.0,5.0,5.0,7.0,3.1,2.833333333333333,7.0,1.7,5.698729582577132,0.0,0.0,9.000020000000001,4.375,6.3,6.875,6.666666666666666,7.5,6.25,7.999996666666666,6.5,7.166663333333333,6.0041660000000014,4.133,5.852247249848761,Ativo,2017.0,2.0,4.703562546212273,4.425003333333334,7.013887777777778
ALUNO-1232,2.0,2.0,,Quartzo,Quartzo,,0.0,0.0,,5.0,5.0,,0.0,0.9,,8.2,0.8,,9.50002,0.0,,7.5,7.5,,7.1875,6.3,,7.249995,2.5,,6.008751,2.717,,Desistiu em 2022,2019.0,,3.3166666666666664,6.125005,5.80937375
ALUNO-1237,2.0,3.0,3.0,Ágata,Quartzo,Quartzo,0.0,0.0,0.0,5.0,5.0,5.0,5.5,2.3,3.733333333333334,8.3,2.2,5.604166666666667,7.916679999999999,6.7,5.83332,7.5,7.5,7.5,7.5,7.1,7.34375,7.166663333333332,4.2,4.4166625,6.985000666666667,4.372,5.3185395,Ativo,2019.0,3.0,4.7375,7.158333333333332,6.287845972222222
ALUNO-1238,1.0,,,Topázio,,,0.0,,,10.0,,,10.0,,,8.8,,,7.416679999999999,,,7.5,,,6.875,,,8.0,,,8.539168,,,Desistiu em 2021,2018.0,,9.6,7.45834,7.4375
ALUNO-1241,2.0,,,Quartzo,,,0.0,,,10.0,,,0.0,,,2.1,,,0.0,,,7.5,,,6.875,,,6.611106666666666,,,4.179721333333333,,,Desistiu em 2021,2018.0,,4.033333333333333,3.75,6.743053333333333
ALUNO-1244,1.0,1.0,1.0,Topázio,Ametista,Ametista,0.0,0.0,0.0,10.0,5.0,5.0,9.5,5.8,8.416666666666666,8.9,8.8,7.962962962962963,9.50002,10.0,9.50002,7.5,7.5,7.5,8.125,7.5,6.041666666666667,7.75,7.4,7.555556666666667,8.742502000000002,7.389,7.591205925925927,Ativo,2019.0,1.0,7.708847736625515,8.58334,7.395370555555555
ALUNO-1248,3.0,3.0,4.0,Ametista,Ágata,Quartzo,0.0,0.0,0.0,10.0,5.0,5.0,7.666666666666667,6.5,3.711111111111112,9.2,3.9,0.0,9.16668,9.2,0.0,6.875,5.6,5.0,8.541666666666666,7.7,5.3125,8.055553333333332,6.1,3.79167,8.442778666666666,6.047,3.031806222222222,Ativo,2017.0,4.0,5.664197530864198,5.973613333333333,6.583565
ALUNO-1249,5.0,,,Ametista,,,1.0,,,10.0,,,6.0,,,7.9,,,9.16668,,,6.25,,,8.59375,,,9.125005,,,8.006044,,,Desistiu em 2021,2017.0,,7.966666666666666,7.70834,8.8593775
ALUNO-1250,3.0,3.0,4.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,10.0,5.0,5.0,3.333333333333333,5.8,4.388888888888888,5.0,5.8,6.22254004576659,6.66666,6.7,7.91667,7.5,6.9,7.5,8.125,7.5,7.03125,7.94444,7.1,6.0416625,6.484720666666667,6.343,6.075410286931096,Ativo,2019.0,4.0,5.616084696443202,7.197221666666667,7.290392083333334
ALUNO-1251,3.0,3.0,4.0,Ametista,Ametista,Topázio,0.0,0.0,0.0,5.0,10.0,10.0,7.666666666666667,8.1,8.055555555555555,6.7,7.2,8.975313479623823,9.16668,8.8,9.16668,10.0,6.3,6.25,7.65625,7.5,7.96875,7.7916675,7.4,7.541665,7.613959833333333,7.789,8.253049807035875,Ativo,2020.0,4.0,7.966392855760672,8.28056,7.643055416666667
ALUNO-1252,6.0,,,Quartzo,,,0.0,,,10.0,,,3.1666666666666665,,,6.5,,,0.0,,,7.5,,,7.1875,,,6.9999975,,,5.802082833333333,,,Desistiu em 2021,2018.0,,6.5555555555555545,3.75,7.09374875
ALUNO-1253,0.0,,,Ametista,,,0.0,,,5.0,,,10.0,,,10.0,,,8.500020000000001,,,5.625,,,2.5,,,6.3333200000000005,,,7.429166,,,Desistiu em 2021,2019.0,,8.333333333333334,7.0625100000000005,4.41666
ALUNO-1254,2.0,3.0,,Ágata,Ametista,,0.0,0.0,,5.0,10.0,,8.0,6.8,,3.5,5.8,,8.500020000000001,9.2,,6.875,7.5,,7.8125,7.5,,7.0,7.2,,6.518752000000001,7.379,,Desistiu em 2022,2018.0,,6.516666666666667,8.018755,7.378125
ALUNO-1256,4.0,5.0,,Quartzo,Ágata,,0.0,0.0,,5.0,5.0,,0.0,3.6,,4.6,7.5,,7.91667,9.2,,7.5,7.5,,7.916666666666668,7.7,,8.222226666666668,6.9,,5.397779,6.541,,Desistiu em 2022,2018.0,,4.283333333333333,8.0291675,7.684723333333334
ALUNO-1257,3.0,,,Ametista,,,0.0,,,5.0,,,8.0,,,6.8,,,10.00002,,,7.5,,,7.96875,,,8.166667499999999,,,7.6402105,,,Desistiu em 2021,2019.0,,6.6000000000000005,8.75001,8.06770875
ALUNO-1260,1.0,1.0,1.0,Ametista,Ágata,Ametista,0.0,0.0,0.0,5.0,5.0,5.0,9.0,3.9,7.166666666666667,8.9,5.0,7.3,9.50002,9.0,9.50002,7.5,7.5,7.5,7.291666666666667,7.7,5.833333333333334,7.333333333333333,7.3,7.277776666666666,7.975835333333334,6.163,7.132224000000001,Ativo,2020.0,1.0,6.2518518518518515,8.416673333333334,7.122685000000001
ALUNO-1261,5.0,,,Quartzo,,,0.0,,,10.0,,,0.6666666666666666,,,7.5,,,7.91667,,,3.125,,,6.40625,,,5.2916625,,,5.436457833333334,,,Desistiu em 2021,2016.0,,6.0555555555555545,5.520835,5.8489562500000005
ALUNO-1262,4.0,,,Ágata,,,0.0,,,5.0,,,2.6666666666666665,,,9.0,,,8.33334,,,7.5,,,8.125,,,8.055560000000002,,,6.840279333333334,,,Desistiu em 2021,2020.0,,5.5555555555555545,7.91667,8.09028
ALUNO-1264,1.0,2.0,2.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,5.0,10.0,5.0,9.5,3.1,4.333333333333334,8.4,4.2,8.974358974358974,10.00002,8.0,9.000020000000001,7.5,8.1,7.5,7.916666666666668,7.3,6.458333333333334,7.444443333333333,7.3,7.5,8.110557333333334,6.254,6.957373794871796,Ativo,2019.0,2.0,6.500854700854701,8.350006666666667,7.319907222222223
ALUNO-1265,4.0,,,Ametista,,,0.0,,,5.0,,,7.666666666666667,,,9.9,,,8.75001,,,7.5,,,8.749999999999998,,,8.055560000000002,,,8.124446333333335,,,Desistiu em 2021,2019.0,,7.522222222222223,8.125005,8.40278
ALUNO-1266,2.0,3.0,,Ametista,Quartzo,,0.0,0.0,,5.0,10.0,,7.5,1.8,,8.7,3.3,,8.500020000000001,10.0,,5.0,5.6,,7.291666666666667,6.9,,8.22222,2.8,,7.463612666666667,4.817,,Desistiu em 2022,2018.0,,6.05,7.275005,6.303471666666668
ALUNO-1270,2.0,,,Ametista,,,0.0,,,10.0,,,6.0,,,6.5,,,8.500020000000001,,,7.5,,,7.708333333333334,,,7.888886666666666,,,7.448612666666667,,,Desistiu em 2021,2019.0,,7.5,8.00001,7.79861
ALUNO-1274,4.0,,,Ametista,,,1.0,,,5.0,,,7.333333333333333,,,8.4,,,9.16668,,,7.5,,,8.958333333333332,,,8.666673333333334,,,7.942502666666667,,,Desistiu em 2021,2019.0,,6.911111111111111,8.33334,8.812503333333332
ALUNO-1275,1.0,1.0,2.0,Topázio,Topázio,Ametista,0.0,1.0,0.0,10.0,5.0,10.0,10.0,7.8,5.416666666666667,8.5,9.6,9.487179487179487,10.00002,9.5,9.000020000000001,7.5,7.5,7.5,7.1875,8.3,6.666666666666666,7.75,9.8,7.666666666666667,8.718752,8.468,7.830771230769231,Ativo,2019.0,2.0,8.422649572649572,8.500006666666666,7.895138888888888
ALUNO-1277,3.0,,,Ametista,,,1.0,,,10.0,,,7.666666666666667,,,5.9,,,7.08333,,,5.0,,,8.958333333333332,,,9.11112,,,7.639723666666667,,,Desistiu em 2021,2017.0,,7.855555555555557,6.041665,9.034726666666666
ALUNO-1278,0.0,0.0,1.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,5.0,5.0,5.0,10.0,4.6,6.0,10.0,4.2,7.602657004830919,9.000020000000001,8.0,8.500020000000001,7.5,7.5,7.5,2.5,6.3,5.625,4.58334,6.2,7.055553333333332,7.31667,5.671,6.794144067632851,Ativo,2019.0,1.0,6.3780730005367685,8.000006666666666,5.377315555555555
ALUNO-1281,7.0,,,Ametista,,,1.0,,,10.0,,,6.833333333333333,,,9.1,,,7.91667,,,7.5,,,8.28125,,,9.1250025,,,8.381459166666666,,,Desistiu em 2021,2018.0,,8.644444444444444,7.708335,8.70312625
ALUNO-1282,0.0,,,Ágata,,,0.0,,,10.0,,,8.5,,,8.8,,,7.916679999999999,,,2.5,,,2.5,,,2.75,,,6.301668,,,Desistiu em 2021,2020.0,,9.1,5.20834,2.625
ALUNO-1284,5.0,,,Ágata,,,0.0,,,5.0,,,4.333333333333333,,,8.6,,,8.75001,,,7.5,,,7.708333333333334,,,6.555550000000001,,,6.793611000000001,,,Desistiu em 2021,2020.0,,5.977777777777777,8.125005,7.131941666666668
ALUNO-1285,0.0,1.0,1.0,Topázio,Topázio,Ametista,0.0,1.0,0.0,10.0,10.0,5.0,9.0,5.9,7.5,9.9,10.0,7.704585537918872,9.000020000000001,9.0,9.50002,7.5,7.5,7.5,7.8125,7.7,5.625,6.99999,9.1,8.222223333333334,8.61125,8.407,7.447863774250441,Ativo,2020.0,1.0,8.333842837546541,8.33334,7.576618888888889
ALUNO-1287,0.0,0.0,1.0,Ágata,Ametista,Ágata,0.0,0.0,0.0,5.0,5.0,5.0,8.5,5.3,5.166666666666667,10.0,10.0,8.87056471764118,8.500020000000001,8.0,8.500020000000001,7.5,7.5,5.0,2.5,7.5,5.416666666666667,5.58334,8.4,6.555553333333333,7.16667,7.546,6.510225610194904,Ativo,2020.0,1.0,6.981914598256427,7.500006666666667,5.992593333333333
ALUNO-1288,6.0,7.0,,Ágata,Ágata,,0.0,0.0,,10.0,10.0,,6.0,5.8,,7.8,7.2,,0.0,8.8,,7.5,5.6,,7.1875,6.7,,7.499995,5.4,,6.728749,6.787,,Desistiu em 2022,2016.0,,7.8,5.475,6.69687375
ALUNO-1289,2.0,2.0,3.0,Ágata,Ágata,Ametista,0.0,0.0,0.0,5.0,5.0,5.0,3.0,4.8,5.644444444444443,7.1,7.9,8.75,8.500020000000001,8.5,9.58335,7.5,7.5,7.5,6.666666666666667,7.9,7.1875,6.666663333333334,7.1,6.624995,6.120001333333334,6.86,7.130972888888889,Ativo,2020.0,3.0,5.799382716049383,8.180561666666668,7.024304166666667
ALUNO-1290,8.0,,,Ágata,,,0.0,,,10.0,,,9.0,,,0.0,,,8.33334,,,8.75,,,0.0,,,0.0,,,7.183333999999999,,,Desistiu em 2021,2018.0,,6.333333333333333,8.54167,0.0
ALUNO-1291,1.0,,,Ametista,,,0.0,,,10.0,,,10.0,,,6.9,,,6.91668,,,7.5,,,7.291666666666667,,,7.5,,,8.050834666666667,,,Desistiu em 2021,2020.0,,8.966666666666667,7.20834,7.395833333333334
ALUNO-1292,2.0,3.0,3.0,Topázio,Topázio,Topázio,0.0,0.0,1.0,10.0,10.0,10.0,9.0,6.7,7.155555555555556,9.4,9.7,9.37363834422658,10.00002,9.6,10.00002,7.5,7.5,8.75,8.75,8.8,8.59375,8.222226666666668,8.7,8.5000025,8.949447333333334,8.614,8.740216279956428,Ativo,2019.0,3.0,9.036577099975792,8.891673333333333,8.594329861111111
ALUNO-1293,2.0,,,Quartzo,,,0.0,,,5.0,,,0.0,,,1.1,,,0.0,,,7.5,,,7.708333333333334,,,8.055556666666668,,,3.8519446666666672,,,Desistiu em 2021,2019.0,,2.033333333333333,3.75,7.881945000000001
ALUNO-1294,6.0,,,Quartzo,,,0.0,,,10.0,,,0.0,,,2.8,,,7.91667,,,5.0,,,6.25,,,5.0833275,,,4.4933325,,,Desistiu em 2021,2019.0,,4.266666666666667,6.458335,5.66666375
ALUNO-1296,1.0,1.0,,Ágata,Ágata,,0.0,0.0,,5.0,5.0,,5.75,3.5,,8.7,8.8,,8.500020000000001,9.5,,5.625,7.5,,5.9375,7.5,,7.25,7.2,,6.846252000000001,6.844,,Desistiu em 2022,2019.0,,6.125,7.781255,6.971875
ALUNO-1297,7.0,,,Ágata,,,0.0,,,5.0,,,5.666666666666667,,,8.3,,,7.91667,,,6.875,,,7.5,,,7.7916675,,,7.080833833333333,,,Desistiu em 2021,2019.0,,6.322222222222223,7.395835,7.6458337499999995
ALUNO-1298,0.0,0.0,1.0,Topázio,Ametista,Ágata,0.0,0.0,0.0,10.0,5.0,5.0,9.0,6.4,4.583333333333334,9.9,8.3,8.48792270531401,9.50002,10.0,8.000020000000001,7.5,7.5,7.5,7.5,7.5,5.833333333333334,6.583335,7.8,7.333333333333333,8.546669,7.521,6.714253207729469,Ativo,2019.0,1.0,7.407917337627483,8.33334,7.0916669444444445
ALUNO-1299,6.0,7.0,,Ametista,Ametista,,0.0,0.0,,10.0,10.0,,5.166666666666667,7.2,,8.5,8.3,,7.91667,7.1,,7.5,7.5,,8.28125,8.3,,8.583335,7.8,,7.819792333333333,7.936,,Desistiu em 2022,2017.0,,8.194444444444445,7.504167499999999,8.24114625
ALUNO-1302,1.0,1.0,,Quartzo,Quartzo,,0.0,0.0,,5.0,5.0,,0.0,0.6,,0.9,3.3,,8.000020000000001,0.0,,7.5,7.5,,7.083333333333334,7.2,,6.944439999999998,5.3,,4.3272233333333325,3.827,,Desistiu em 2022,2019.0,,2.466666666666667,5.750005,6.631943333333333
ALUNO-1303,2.0,,,Ágata,,,0.0,,,5.0,,,3.0,,,7.9,,,9.000020000000001,,,4.375,,,5.0,,,8.5,,,6.2175020000000005,,,Desistiu em 2021,2016.0,,5.3,6.6875100000000005,6.75
ALUNO-1309,7.0,,,Ametista,,,0.0,,,10.0,,,6.833333333333333,,,8.0,,,7.5,,,7.5,,,8.125,,,8.0416725,,,7.887501166666667,,,Desistiu em 2021,2019.0,,8.277777777777777,7.5,8.08333625
ALUNO-1313,3.0,,,Quartzo,,,0.0,,,5.0,,,2.1666666666666665,,,5.2,,,8.33334,,,5.0,,,7.5,,,5.666660000000001,,,5.189999333333334,,,Desistiu em 2021,2020.0,,4.122222222222223,6.66667,6.58333
ALUNO-1315,2.0,2.0,,Quartzo,Quartzo,,0.0,0.0,,5.0,5.0,,4.5,4.3,,6.9,3.8,,8.000020000000001,8.9,,5.0,4.4,,3.75,5.0,,5.999995,5.7,,5.655001,5.075,,Desistiu em 2022,2016.0,,4.916666666666667,6.575005000000001,5.11249875
ALUNO-1316,0.0,,,Topázio,,,0.0,,,5.0,,,10.0,,,10.0,,,9.50002,,,7.5,,,7.5,,,7.750005,,,8.500003,,,Desistiu em 2021,2019.0,,8.333333333333334,8.50001,7.6250025
ALUNO-1318,8.0,,,Ágata,,,0.0,,,10.0,,,9.7,,,0.0,,,8.75001,,,7.5,,,0.0,,,0.0,,,7.255001,,,Desistiu em 2021,2016.0,,6.566666666666666,8.125005,0.0
ALUNO-1319,1.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,5.0,10.0,5.0,10.0,6.3,7.25,9.2,8.3,9.054621848739496,6.41668,6.4,7.00002,6.875,5.0,8.125,7.291666666666667,8.1,5.624999999999999,7.5,8.4,7.222223333333334,7.898334666666667,7.572,7.280371036414566,Ativo,2019.0,2.0,7.789402427637722,6.636116666666666,7.356481666666666
ALUNO-1323,1.0,2.0,2.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,5.0,10.0,5.0,10.0,5.1,4.916666666666667,9.1,8.8,9.092813051146384,9.000020000000001,8.0,8.500020000000001,4.375,5.6,5.625,7.916666666666668,7.9,5.833333333333334,8.0,7.9,7.055556666666667,8.049168666666667,7.518,6.708842610229277,Ativo,2019.0,2.0,7.445497746423673,6.850006666666666,7.434259444444446
ALUNO-1324,1.0,2.0,2.0,Ametista,Ametista,Quartzo,0.0,0.0,0.0,5.0,10.0,5.0,10.0,3.4,3.833333333333333,7.9,8.8,6.721583370190181,9.000020000000001,8.5,0.0,7.5,7.5,7.5,7.708333333333334,7.5,6.458333333333334,7.5,7.1,7.222219999999999,8.000835333333335,7.186,5.451260674038036,Ativo,2018.0,2.0,6.73943518928039,6.66667,7.2481477777777785
ALUNO-1325,2.0,,,Quartzo,,,0.0,,,5.0,,,0.0,,,8.3,,,6.91668,,,5.0,,,6.5625,,,6.583325,,,5.3245830000000005,,,Desistiu em 2021,2018.0,,4.433333333333334,5.95834,6.5729125
ALUNO-1328,2.0,,,Ametista,,,1.0,,,10.0,,,1.5,,,8.7,,,9.50002,,,7.5,,,8.125,,,8.66667,,,7.285836,,,Desistiu em 2021,2017.0,,6.733333333333333,8.50001,8.395835
ALUNO-1336,3.0,,,Quartzo,,,0.0,,,5.0,,,3.6666666666666665,,,4.0,,,8.33334,,,7.5,,,8.125,,,5.777770000000001,,,5.584721333333334,,,Desistiu em 2021,2020.0,,4.222222222222222,7.91667,6.951385
ALUNO-1338,1.0,2.0,2.0,Ametista,Ágata,Ametista,1.0,0.0,0.0,5.0,10.0,5.0,9.5,5.2,5.166666666666667,8.1,2.1,8.480125262446176,9.50002,7.9,9.50002,7.5,7.5,7.5,8.125,7.7,6.458333333333332,9.000005,8.7,7.499996666666666,8.332502999999999,6.511,7.075193052489235,Ativo,2019.0,2.0,6.5051991032347605,8.23334,7.913889166666667
ALUNO-1339,3.0,,,Ametista,,,0.0,,,5.0,,,7.666666666666667,,,10.0,,,10.00002,,,7.5,,,7.5,,,6.944439999999999,,,7.922223333333333,,,Desistiu em 2021,2019.0,,7.555555555555556,8.75001,7.22222
ALUNO-1341,7.0,,,Ametista,,,1.0,,,10.0,,,7.166666666666667,,,8.9,,,8.75001,,,6.875,,,8.125,,,9.2083425,,,8.430002833333335,,,Desistiu em 2021,2019.0,,8.68888888888889,7.812505,8.66667125
ALUNO-1343,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,10.0,5.0,5.0,0.0,1.3,2.0,8.0,1.3,6.470435347628331,8.000020000000001,10.0,7.416679999999999,5.0,5.6,6.25,6.25,6.9,6.25,6.583325,3.7,7.444443333333333,5.841667000000001,3.996,5.674643736192333,Ativo,2018.0,2.0,4.341159483069815,7.04445,6.18796138888889
ALUNO-1344,1.0,2.0,,Ágata,Ágata,,0.0,0.0,,2.5,2.5,,6.0,2.0,,7.4,5.8,,8.000020000000001,9.5,,5.625,5.6,,6.458333333333334,8.1,,7.555549999999998,7.6,,6.449445333333334,5.664,,Desistiu em 2022,2018.0,,4.366666666666666,7.181255,7.428470833333334
ALUNO-1347,7.0,,,Ágata,,,0.0,,,10.0,,,4.666666666666667,,,8.1,,,9.16668,,,6.875,,,7.34375,,,6.333335,,,7.158543333333334,,,Desistiu em 2021,2019.0,,7.588888888888889,8.02084,6.8385425
ALUNO-1348,3.0,3.0,4.0,Ametista,Ametista,Ágata,1.0,0.0,0.0,10.0,5.0,5.0,6.333333333333333,6.9,5.900000000000001,7.1,8.6,9.178030303030305,7.91667,7.5,8.33334,6.875,6.3,5.625,8.541666666666666,7.5,6.71875,9.11112,8.5,5.8333275,7.842224333333333,7.422,6.749980560606062,Ativo,2018.0,4.0,7.112373737373736,7.091668333333334,7.700810694444445
ALUNO-13,,0.0,,,Quartzo,,,0.0,,,5.0,,,0.8,,,0.0,,,8.0,,,7.5,,,0.0,,,6.0,,,3.413,,Desistencia,2021.0,,1.9333333333333333,7.75,3.0
ALUNO-19,,2.0,2.0,,Ágata,Ametista,,0.0,0.0,,5.0,5.0,,4.6,7.466666666666667,,6.3,9.054621848739496,,9.0,10.00002,,7.5,7.5,,7.7,6.666666666666666,,8.3,8.111113333333334,,6.751,7.843149036414566,Desistencia,2021.0,2.0,6.2368814192343605,8.500005,7.694445
ALUNO-29,,3.0,3.0,,Ágata,Quartzo,,0.0,0.0,,5.0,2.5,,3.8,5.777777777777778,,5.3,4.832296380090497,,9.6,0.0,,7.5,7.5,,7.5,6.71875,,7.9,5.7083325,,6.342,4.935556331573656,Desistencia,2021.0,3.0,4.535012359644713,6.15,6.956770625
ALUNO-38,,3.0,3.0,,Ágata,Ágata,,0.0,0.0,,10.0,5.0,,5.1,5.666666666666667,,6.9,6.721726190476191,,3.8,9.16668,,7.5,6.25,,7.5,7.34375,,7.8,7.20833,,6.847,6.695387571428572,Desistencia,2021.0,3.0,6.564732142857143,6.67917,7.46302
ALUNO-40,,5.0,,,Ametista,,,0.0,,,5.0,,,6.0,,,7.8,,,9.2,,,7.5,,,8.3,,,8.0,,,7.334,,Desistencia,2021.0,,6.266666666666667,8.35,8.15
ALUNO-42,,0.0,0.0,,Ágata,Quartzo,,0.0,0.0,,10.0,10.0,,4.0,2.5,,6.7,3.148809523809524,,10.0,9.000020000000001,,7.5,7.5,,7.2,0.0,,6.0,2.50001,,6.802,4.279765904761905,Desistencia,2021.0,0.0,6.058134920634921,8.500005,3.9250024999999997
ALUNO-47,,1.0,1.0,,Ágata,Ametista,,0.0,0.0,,5.0,5.0,,4.0,7.416666666666666,,6.3,10.0,,8.5,8.500020000000001,,7.5,7.5,,7.5,6.25,,5.8,7.222223333333333,,6.056,7.65278,Desistencia,2021.0,1.0,6.286111111111111,8.000005,6.693055833333333
ALUNO-54,,3.0,,,Ágata,,,0.0,,,10.0,,,4.1,,,5.8,,,7.5,,,7.5,,,7.3,,,5.8,,,6.388,,Desistencia,2021.0,,6.633333333333333,7.5,6.55
ALUNO-56,,6.0,7.0,,Ágata,Quartzo,,0.0,0.0,,5.0,5.0,,5.5,0.4444444444444445,,7.5,3.597794117647059,,8.8,0.0,,5.6,5.0,,7.8,3.28125,,7.2,4.500003333333333,,6.777,3.036573379084968,Desistencia,2021.0,7.0,4.507039760348584,4.85,5.695313333333333
ALUNO-65,,0.0,1.0,,Topázio,Ametista,,1.0,1.0,,5.0,5.0,,6.9,8.166666666666666,,10.0,9.555555555555555,,10.0,10.00002,,7.5,5.625,,8.1,6.25,,10.0,8.777783333333334,,8.438,7.987503111111112,Desistencia,2021.0,1.0,7.437037037037037,8.281255,8.281945833333333
ALUNO-66,,2.0,3.0,,Ágata,Ametista,,0.0,0.0,,5.0,10.0,,5.9,7.777777777777779,,6.3,5.784722222222221,,8.0,6.66667,,7.5,7.5,,8.5,7.34375,,7.7,6.5416625,,6.875,7.171874500000001,Desistencia,2021.0,3.0,6.793749999999999,7.4166675,7.521353125
ALUNO-67,,1.0,1.0,,Quartzo,Ágata,,0.0,0.0,,5.0,5.0,,1.1,5.583333333333333,,3.3,7.88220551378446,,7.4,9.000020000000001,,7.5,5.0,,8.3,5.9375,,6.1,7.916665,,4.939,6.770192769423559,Desistencia,2021.0,1.0,4.644256474519632,7.225005,7.06354125
ALUNO-77,,0.0,0.0,,Ametista,Ametista,,0.0,0.0,,5.0,5.0,,6.4,8.333333333333332,,10.0,8.237472766884531,,9.5,10.00002,,7.5,8.75,,7.5,5.625,,8.1,8.25,,7.854,7.901663220043574,Desistencia,2021.0,0.0,7.161801016702977,8.937505,7.36875
ALUNO-93,,0.0,,,Ágata,,,0.0,,,10.0,,,5.1,,,4.2,,,8.0,,,7.5,,,6.6,,,5.9,,,6.248,,Desistencia,2021.0,,6.433333333333334,7.75,6.25
ALUNO-98,,3.0,3.0,,Ametista,Ametista,,0.0,0.0,,5.0,5.0,,6.3,7.055555555555556,,6.4,8.520833333333332,,9.2,7.91667,,7.5,7.5,,7.5,7.8125,,7.5,7.2916625,,6.953,7.396527277777778,Desistencia,2021.0,3.0,6.379398148148148,8.0291675,7.526040625
